PRODU_CODE,PRODU_NAME,PRODU_SHORT_NAME,LIG_CODE,LIG_NAME,MID_CODE,MID_NAME,SML_NAME,SML_CODE
8802998012193,튜울립냄비양수18cm,튜울립냄비양수18cm,24,주방잡화,2402,조리용품,"솥,냄비",240202
8809437190290,배추봉투 적(대),배추봉투 적(대),24,주방잡화,2403,일회용품,일회용소품,240307
8801045290195,"즉석식(오뚜기,쇠고기미역국,500g*18)개",오)쇠고기미역국,18,조리가공,1802,대용식,즉석국,180203
8806002005805,"차류(광동,옥수수수염차,PET,1.5L)개",광동)옥수수수염차,13,음료,1308,차류,전통차,130803
8801047162018,"간편식(동원,양반,야채큰죽,404g*12)개",동원)양반야채큰죽404g,18,조리가공,1802,대용식,즉석죽,180205
8801105911381,"과즙음료(해태,후레쉬,포도,1.5L)개",해)후레쉬포도,13,음료,1301,과일음료,과즙대규격,130101
8809033380934,"가쓰오부시(대성,이도,500g*4,필리핀산)개",대성)이도가스오500g,17,조미료,1714,일식재료,가쓰오부시,171401
200460,"참외(5kg,13과,box)","참외(5kg,13과,box)",01,청과,0103,참외,"참외(5kg,box)",010302
8809290728050,"식기(아성,후지뱅뱅이,특대,10p)개",아성후지뱅뱅이(특대),24,주방잡화,2401,용기류,그릇,240101
8809446630060,키보드현대KCU-2000(USB),키보드현대KCU-2000(U,25,생활잡화,2509,잡화,"문구,팬시",250901
8809180651536,"꽃빵(랜시,화권,꽃빵,750g*10,냉동)개",랜시)화권꽃빵,10,냉동식품,1003,냉동빵,빵류,100302
8801051105391,"마감세제(엘지,아우라,프레시딜라이트,컬러플베리,용기,1L+1L*4)개",엘)아우라컬러플베리기획,22,세제,2201,세탁세제,마감세제,220102
8801155735494,"유음료(동원,카페라떼,오리진,250ml,냉장)개",동)오리진카페라떼250ml,12,유제품,1204,유음료,유음료,120404
8802867211023,"당면(화미,찰,고구마전분100%,1kg*10)개",화미)고구마전분당면,19,면,1902,당면,당면,190201
8809357183044,"욕실용품(바른생활,삼베주머니,소,14*19)개",삼베주머니,25,생활잡화,2502,욕실용품,욕실소품,250202
8809585104569,"바디워시(해피바스,자몽에센스,900ml*8)개",태)해피바스자몽에센스,21,H&BC,2103,바디케어,"바디워시,로션",210302
8808149021212,목과도,목과도,24,주방잡화,2402,조리용품,조리도구,240203
8888021200904,에너자이저 알카AAA2,에너자이저 알카AAA2,25,생활잡화,2505,전기용품,건전지,250501
8809167141777,해청)밥새우100g,해청)밥새우100g,07,수산건식,0705,새우,건새우,070502
8000350004781,서)퍼프페스트리초코크림,서)퍼프페스트리초코,20,과자,2003,수입과자,수입과자,200301
8809021759315,"폭립(이푸드,1Kg*10,냉동,수입)개",이푸드)바베큐폭립,10,냉동식품,1009,양념육,우육양념육,100904
6921211112716,"캔디(농심,츄파춥스,투펀,멀티,16.8g*24)개",농)츄파춥스투펀멀티,20,과자,2006,"캔디,껌,초콜릿",캔디,200603
8801845075121,"미취급//조기(긴가이석태,10미,중국산,냉동)개",재호)긴가이석태,08,수산냉동,0808,굴비,침조기,080803
200487,"켐벨포도(특,5kg,box)","켐벨포도(특,5kg,box)",01,청과,0106,포도(국산),켐벨포도,010601
8809009750891,"견과(해조은,믹스너트,식자재,1.5kg)개",식자재-믹스넛,07,수산건식,0711,견과,견과,071102
8809057680096,크린센스김장백(소),크린센스김장백(소),24,주방잡화,2403,일회용품,일회용소품,240307
2100000665808,"음료(해태,킨사이다 355ml*24입,상온)박스",해태)킨사이다355*24,13,음료,1306,음료박스,음료박스,130601
8801235231755,"랩(롯데,업소용랩,40*500)개",롯데실속형렙40*500,24,주방잡화,2403,일회용품,"랩,호일",240301
8809679262038,"양념류(바바유통,김수미,간장고추,100g*60,냉장)개",김수미)간장고추,09,일배,0902,농산가공,양념류,090202
8809033998399,민 잼볼 사각DM-2,민 잼볼 사각DM-2,24,주방잡화,2401,용기류,용기소품,240105
8809217550092,"공구(삼도,가스토치,SDC160)개",가스토치SDC160,25,생활잡화,2504,DIY용품,공구,250402
4002103003014,"맥주(에딩거,바이스비어,헤페,캔,500ml)개",에딩거바이스비어캔,15,주류,1501,맥주,맥주,150101
2100000495436,"감자(특,2kg,박스)","감자(특,2kg,박스)",02,야채,0201,구근류,감자,020101
8805289603810,"용기소품(신한,유리병,저장병,2.7L)개",유리저장병,24,주방잡화,2401,용기류,용기소품,240105
8801119266811,"맥주(맥스,피쳐,1.6L*6입)박스",맥스피쳐1.6L*6입,15,주류,1501,맥주,"맥주박스,기획",150102
9044400825017,"수입과자(서광,페즈시리즈,헝가리,22.5g)개",페즈시리즈,20,과자,2003,수입과자,수입과자,200301
8809685772859,"치약(태평양,메디안구취과학치약,시트,120g*3입)개",메디안구취과학치약 시트3입,21,H&BC,2101,구강,치약,210103
8801114148259,"떡볶이떡(풀무원,크림누들,달콤고추장,375g*12,냉장)개",풀)달콤고추장크림누들떡복이,09,일배,0905,떡류,떡볶이떡,090503
8809072032955,"주방소품(대경피닉스,D형통대나무냅킨함)개",통대나무냅킨함,24,주방잡화,2402,조리용품,주방소품,240204
8801007168784,"식초(백설,레몬,900ml*15)개",제당)지중해산레몬식초900ml,17,조미료,1705,액상조미료,식초,170502
8801066104570,"핫바(대림,새참바,70g*40,냉장)개",대림)새참바,09,일배,0908,축육가공,소시지,090803
8808271773447,"단무지(대림상사,한들찬,김밥,400g*16,냉장)개",한들찬)김밥단무지400,09,일배,0902,농산가공,단무지,090201
8803614883845,"청소용품(칠산,싹지움,면방걸레세트)",면방걸레세트,25,생활잡화,2501,청소용품,청소용품,250103
204496,명태전감,명태전감,06,선어,0603,선어,기타,060303
8802395500026,화투(다이아몬드),화투(다이아몬드),25,생활잡화,2509,잡화,잡화소품,250903
8801166234436,"위생용품(유한,좋은느낌,매직쿠션,울일중,18p)개",좋)매직쿠션울일중,23,제지류,2303,위생용품,생리대,230302
200883,"미)감자(특,2kg,box)","감자(특,2kg,box)",02,야채,0201,구근류,감자,020101
2100000710560,"고당도방울토마토(500g,팩,국산)","고당도방울토마토(500g,팩,국산)",01,청과,0108,토마토,방울토마토,010802
8801047121985,"수산캔(동원,참치,김치찌개,한정판매,210g*36)개",동)김치찌개참치,18,조리가공,1804,수산통조림,참치,180406
8809527210884,"핫팩(해피원,미니핫팩,45g,상온)개",미니핫팩,25,생활잡화,2509,잡화,잡화소품,250903
8801052036168,"간장(청정원,양조,진한맛,플러스,840ml*12)개",청)양조진한맛+840ml,17,조미료,1707,장류,간장,170701
8801775509338,코)극세사시트행주5p,코)극세사시트행주5p,24,주방잡화,2403,일회용품,"수세미,행주",240304
8801558901106,"양념(움트리,해파리,930g*10)개",움트리)해파리소스930g,17,조미료,1712,한식재료,한분식양념,171203
8801105994711,"음료세트(해태,썬키스트,오,알,망,180ml*12)개",해)썬키스트오알망SET,13,음료,1305,음료기획,음료기획소규격,130502
206594,맛조개,맛조개,06,선어,0605,패류,조개,060505
8803733239387,"밀폐용기(락앤락,스테커블,직사각,항균,1.0ℓ)개",락앤락스테커블직사각항균1.0L,24,주방잡화,2401,용기류,밀폐용기,240103
8801068381955,"샐러드(삼립,데일리믹스샐러드KIT,냉장)개",삼립)데일리믹스샐러드KIT,02,야채,0211,"기타,특수야채",샐러드(수수료),021116
8002920011649,"토마토홀(라리,토마토,홀,2,55kg*6입,이탈리아,상온)개",라리)토마토홀,18,조리가공,1803,농산통조림,과일류,180301
8809758431119,"옛날과자(서광,팝콘강냉이,400g*5)개",서광)팝콘강냉이,20,과자,2004,옛날과자,옛날과자,200401
201461,"수입돈육(특수부위,항정살,구이용,냉동)100g",수입항정살구이용,03,축산,0306,수입돈육,특수부위,030607
8801062871292,"비스켓(롯데,어쏘트빼빼로,8갑,12000류,334g*6)개",롯)어쏘트빼빼로8갑,20,과자,2002,비스켓류,비스켓,200201
8801045442723,"식용유(오뚜기,옥수수유,0.9L*20)개",오뚜기)옥수수유0.9L,17,조미료,1708,유지류,콩식용유,170805
8809031238930,"밀폐용기(비스프리,직사각,2L)개",비스프리직사각,24,주방잡화,2401,용기류,밀폐용기,240103
8801019206559,"초콜릿(해태,미니자유시간,아몬드,550g,15000류)개",해)자유시간아몬드,20,과자,2006,"캔디,껌,초콜릿",초콜릿,200602
8809436744234,"냄비(유진,경질라면냄비,편수,16cm)개",경질라면냄비편수,24,주방잡화,2402,조리용품,"솥,냄비",240202
2100000635832,적채(12입/특/박스/국산),적채(12입/특/박스/국산),02,야채,0206,양채류,적채,020608
8805332114027,키친)콤비EX압력솥3.5,키친)콤비EX압력솥3.5,24,주방잡화,2402,조리용품,"솥,냄비",240202
8888235006613,"수입과자(서광,캔디,쥬얼리,하트,중국,20g)개",쥬얼리하트캔디20g,20,과자,2003,수입과자,수입과자,200301
8801114150498,"라면(풀무원,자연은맛있다,홍면,멀티)개",풀무원)홍면,19,면,1905,라면,일반류,190502
7804658020280,"미취급/수입음료(한국쥬맥스,AMA,오가닉,사과,300ml*12,상온)개",AMA오가닉사과,13,음료,1301,과일음료,과즙소규격,130102
8809192786769,발코니매트180,발코니매트180,25,생활잡화,2502,욕실용품,"타올,매트류",250204
0096619632121,"수입치즈(코스트코,마일드,체다,치즈,907g,냉장)개",마일드체다치즈907g,12,유제품,1203,치즈류,수입치즈,120301
8801075011302,"축산캔(사조해표,닭가슴살,장조림,90g*36)개",사조)장조림닭가슴살90g,18,조리가공,1805,축산통조림,햄통조림,180502
8801094642204,"과즙음료(코카콜라,미닛메이드,포도,PET,350ml)개",코)포도,13,음료,1301,과일음료,과즙중규격,130103
8801121510100,"유산균(매일,바이오딸기,85g*4입)개",매)바이오딸기85*4입,12,유제품,1204,유음료,유산균,120403
8805908970705,쇼핑봉투,쇼핑봉투,26,소모품,2601,소모품,쇼핑봉투매출,260101
8809290723109,레몬쟁반 중,레몬쟁반 중,24,주방잡화,2402,조리용품,주방소품,240204
8809206510038,무후라이팬편수 24,무후라이팬편수,24,주방잡화,2402,조리용품,"후라이팬,불판",240206
8809033997965,민타원2절,민타원2절,24,주방잡화,2401,용기류,용기소품,240105
8801047288619,"음료(동원,알로에,175ml*30입)박스",동원)알로에175ml*30입,13,음료,1306,음료박스,음료박스,130601
8805854233053,티타늄세신방자5벌,티타늄세신방자5벌,24,주방잡화,2402,조리용품,주방소품,240204
8804905244505,실리콘국자,실리콘국자,24,주방잡화,2402,조리용품,주방소품,240204
8801117646400,"껌(오리온,자일리톨,자몽민트,용기,5500류,102g)개",자일리톨자몽민트용기102g,20,과자,2006,"캔디,껌,초콜릿",껌,200601
8801007139265,"축산캔(제당,스팸,클래식,1.8Kg*6)개",제당)스팸클래식1.8Kg,18,조리가공,1805,축산통조림,햄통조림,180502
8809230330299,한솔일회용위의아동용,한솔일회용위의아동용,25,생활잡화,2509,잡화,잡화소품,250903
8809125435511,"건강세트(6년근,고려홍삼절편,20*10입)",6년근고려홍삼절편20*10,13,음료,1309,홍삼세트,홍삼세트,130901
4710007527139,"수입과자(서광,리치코코,대만,100g)개",리치코코100g,20,과자,2003,수입과자,수입과자,200301
8809557140885,"밀키트(제이수산,매콤새콤물회,389g*4,냉장)개",제)매콤새콤물회,09,일배,0911,조리식품,밀키트,091101
8801104250603,"유음료(빙그레,쥬시쿨복숭아,930ml)개",빙)쥬시쿨복숭아930,12,유제품,1204,유음료,유음료,120404
0400090723009,관급봉투(20L*20장)개,07관급봉투20L*20,25,생활잡화,2501,청소용품,관급봉투,250101
8809180650577,"냉동야채(랜시,아스파라거스,1Kg*10,냉동)개",랜시)냉동아스파라거스,10,냉동식품,1004,농산냉동,냉동야채,100402
8801114135396,"어묵(풀무원,진한어묵전골,330g*8,냉장)개",풀)진한어묵전골,09,일배,0907,수산가공,어묵,090702
2100000595839,"굴비(오늘의바다,1.8kg,영광,냉동)개","오늘의바다)굴비,1.8kg",08,수산냉동,0808,굴비,역거리,080802
8803139020053,중앙미용타올E-2,중앙미용타올E-2,25,생활잡화,2502,욕실용품,"타올,매트류",250204
8807430088507,"과일캔(화풍,람부탄,800g*12)개",화풍)람부탄800g,18,조리가공,1803,농산통조림,과일류,180301
8809096080192,원목거품기,원목거품기,24,주방잡화,2402,조리용품,조리도구,240203
8809353220293,"밀폐용기(디킨즈,P뚜껑,원형,1호)개",P뚜껑원형밀폐용기,24,주방잡화,2401,용기류,밀폐용기,240103
8801019206818,"초콜릿(해태,자유시간,36g,1000류)개",해)자유시간,20,과자,2006,"캔디,껌,초콜릿",초콜릿,200602
8801043015721,"B)컵라면(농심,신라면컵,65g*30)박스",농)신라면컵,19,면,1905,라면,용기박스,190505
8801166218962,"위생용품(유한,좋은느낌,코텍스,오버나이트,10p)개",좋은느낌코텍스오버나이트,23,제지류,2303,위생용품,생리대,230302
8808271773492,"우엉(대림상사,한들찬,김밥,100g*20,냉장)개",한들찬)김밥우엉100g,09,일배,0902,농산가공,절임류,090203
8801047350033,"돈까스(동원,수제,치즈,돈까스480g,냉동)",동원)수제치즈돈까스,10,냉동식품,1001,가스류,돈가스,100101
8804905137708,"주방소품(미지,장주걱,40cm)개		",미지장주걱,24,주방잡화,2402,조리용품,주방소품,240204
4001686380536,서광)하리보피르지히복숭아,서)하리보피르지히,20,과자,2003,수입과자,수입과자,200301
2100000676231,"음료(코카콜라,미닛메이드,조이,오렌지,195ml*24)박스",코)미닛조이오렌지,13,음료,1306,음료박스,음료박스,130601
8809558841460,"밀키트(프레시지,트러플크림파스타,488g,냉장)개",프레시지)트러플크림파스타,09,일배,0911,조리식품,밀키트,091101
8801284276486,"대)★볶음밥(천일,치킨데리야끼,300g*30,냉동)개",천일)치킨데리야끼볶음밥,10,냉동식품,1011,즉석식품,냉동밥,101101
8801115638681,"생크림(서울치즈,휘핑크림,바리스타,250g,냉장)개",서울)바리스타휘핑크림,14,커피/차류,1408,파우더/시럽,생크림,140802
8801051026696,"비누(엘지,슈퍼보타닉,오이라임향,80g*4입,상온)개",엘)슈퍼보타닉오이&라임향비누4입,21,H&BC,2103,바디케어,화장비누,210303
8801019603440,"스낵묶음(해태,맛동산,300g*8)개",해)맛동산,20,과자,2001,스낵류,스낵,200101
8801119834447,"B)맥주(신,하이트,캔,355ml*24)박스",B)하이트캔,15,주류,1501,맥주,"맥주박스,기획",150102
8801092512486,젖병세정제액상(용기),젖병세정제액상(용기),21,H&BC,2104,유아용품,수수료,210401
8801073210967,"라면(삼양,치즈,불닭볶음면,큰컵,105g)개",삼양)치즈불닭볶음컵,19,면,1905,라면,큰컵,190506
8809114650017,"소스(코리아제니스,Ace+스테이크소스,260g*12)",제니스)Ace+스테이크소스,17,조미료,1710,양식재료,양식소스,171005
8801047119432,"수산캔(동원,참치,매운고추,100g*60)개",동원)매운고추참치100g,18,조리가공,1804,수산통조림,참치,180406
2100000504220,"냉동빵(디보트코리아,허니브레드,190g*30,냉동)개",디보트)허니브레드,10,냉동식품,1003,냉동빵,빵류,100302
8801024141012,"김치(대상종가집,돌산갓,1Kg*5,냉장)개",종가집)돌산갓,09,일배,0901,김치,국산김치,090101
8801045452463,"와사비(오뚜기,튜브,연,100g*24)개",오뚜기)연와사비100g,17,조미료,1706,향신료,와사비,170603
8801024054046,"쌈무(대상종가집,새콤달콤,340g*18,냉장)개",종가집)새콤쌈무340g,09,일배,0902,농산가공,절임류,090203
8809141980903,슈퍼마블,슈퍼마블,24,주방잡화,2402,조리용품,주방소품,240204
8801073101593,삼양)칼국수멀티100*5,삼양)칼국수멀티100*5,19,면,1905,라면,일반류,190502
8809518522125,"일회용품(생활가득,중량롤백,중,25*35*2k)개",생활가득중량롤백(중),24,주방잡화,2403,일회용품,"위생백,장갑",240306
2100000710799,"카라향(3kg,box,국산)","카라향(3kg,box,국산)",01,청과,0107,밀감,하우스밀감,010704
5410531003053,"향신료(몬,ISFI,핑크페퍼홀,80g*12)개",ISFI)핑크페퍼홀,17,조미료,1706,향신료,후추,170604
8808085602841,"일회용품(성호,샤인비닐젓가락,350p)개",샤인비닐젓가락350P,24,주방잡화,2403,일회용품,일회용식기,240308
8801119264411,"미취급/맥주(맥스,캔,355ml*6입)개",맥스캔355ml*6입,15,주류,1501,맥주,"맥주박스,기획",150102
8809212558192,"전통차(다농원,단호박차,40T(680g)*8)개",다농원)단호박차40T,14,커피/차류,1402,계절차류,전통차,140203
8801166222600,"위생용품(유한,좋은느낌,라이너,오가닉,롱,36p)개",좋)라이너오가닉롱,23,제지류,2303,위생용품,생리대,230302
8809329291418,"밀폐용기(한주,모던락,직사각,7호,2000ml)개",모던락직사각7호,24,주방잡화,2401,용기류,밀폐용기,240103
2100000626106,머위대(특/단/국산),머위대(특/단/국산),02,야채,0205,나물류,머위대,020503
9300462016498,서)카르보나라크리미,서)카르보나라크리미,20,과자,2004,옛날과자,옛날과자,200401
8801065103925,"마요네즈(하인즈,굿갈릭,아이올리,295ml*8,상온)개",하인즈)굿갈릭아이올리마요네즈,17,조미료,1709,드레싱,마요네즈,170902
8809654870814,"접시(아트, 하레나면기, B)EA",하레나면기B,24,주방잡화,2401,용기류,그릇,240101
8805584224406,미니컵)떠먹는요거트볼,미니컵)떠먹는요거트볼,10,냉동식품,1012,아이스크림,기타,101201
8809758431157,"옛날과자(서광,통밀뻥,500g*5)개",서광)통밀뻥,20,과자,2004,옛날과자,옛날과자,200401
8801062875153,"스낵(롯데제과,꼬깔콘,군옥수수맛,120g,3500류)개",롯데)꼬깔콘군옥수수수맛120g,20,과자,2001,스낵류,스낵,200101
8801062874347,"비스켓(롯데제과,까망,카스타드,더블초코,7500류,276g*8)개",롯데)까망카스타드276g,20,과자,2007,파이류,파이,200701
8801774933509,"위생백(크린손,영업용롤백,중,30*40cm*500매*10,상온)개",크린손)영업용롤백-중,24,주방잡화,2403,일회용품,"위생백,장갑",240306
8809558840678,"밀키트(프레시지,고깃집된장찌개,535g,냉장)개",프레시지)고깃집된장찌개,09,일배,0911,조리식품,밀키트,091101
8801155825713,"유산균(동원,덴마크플레인,85g*4입)개",동)덴마크플레인85g*4입,12,유제품,1204,유음료,유산균,120403
0000088011929,"담배(에쎄,아이스,5.5mg)개",에쎄아이스,16,담배,1601,담배,담배,160101
8809540220129,"캔디(서광,호박엿,2k)개",호박엿2k,20,과자,2006,"캔디,껌,초콜릿",캔디,200603
8809009750716,"대구포(해조은,바삭바삭,대구,500g)",해)바삭바삭대구,07,수산건식,0702,건어포,명태류,070206
8809685754060,"샴푸(태평양,려,고흥유자,800ml*8)개",태)려 고흥유자샴푸,21,H&BC,2102,헤어케어,샴푸,210202
8809288921241,"미취급 냉동과일(푸드야,딸기,1Kg*10,냉동,중국산)개",푸드야)딸기홀,10,냉동식품,1004,농산냉동,냉동과일,100401
8801069400068,"커피(남양,루카스9,라떼,바닐라,30T*4)개",루카스9라떼바닐라30T,14,커피/차류,1407,커피,믹스커피,140702
8809608285930,"린스(태평양,아로마,에센셜,너리싱,컨디,500ml)개",아로마에센셜너리싱컨디500ml,21,H&BC,2102,헤어케어,린스,210201
8801114123911,"드레싱(풀무원,뉴아몬드호두드레싱,225g*12입,냉장)개",풀무원)뉴아몬드호두드레싱,09,일배,0910,소스류,드레싱,091001
2100000680894,"미니애플수박(통,1kg내외,국산)","미니애플수박(통,국산)",01,청과,0104,수박,"수박(중,8kg미만,통)",010403
8809663150761,"새우(에이티오,생칵테일,31-40,베트남,900*10,냉동)개",에)생칵테일31-40,08,수산냉동,0806,새우류,가공새우,080601
8809239770102,"소스(이엔푸드,초밥소스,1.8L*6,상온)개",이엔)초밥소스,17,조미료,1714,일식재료,육수/엑기스,171403
8801353005573,베이킹소다400g,베이킹소다400g,22,세제,2201,세탁세제,액체세제,220104
8801007030876,"다진마늘(씨제이,다담,150g*24,냉장)개",씨)다담다진마늘150g,09,일배,0902,농산가공,양념류,090202
8801007423180,"간편식(제당,컵밥,강된장,보리비빔밥,컵밥,280g*18)개",제당)강된장보리비빔밥280g,18,조리가공,1802,대용식,즉석밥,180204
8801047815884,"수산캔(동원,참치,DHA,76호,150g*3*12)개",동원)DHA참치150*3입,18,조리가공,1804,수산통조림,참치,180406
8801775504074,뉴케찹병(대),뉴케찹병(대),24,주방잡화,2401,용기류,양념용기,240104
8809274514723,"유산균(풀무원,짜먹는요거트,바나나,3입,80g*3*24,냉장)개",풀)짜먹는요거트바나나3입,12,유제품,1204,유음료,유산균,120403
8801066504172,"미취급 만두(대림,김치,손,1kg*6,냉동)개",대림)김치손만두,10,냉동식품,1006,만두류,만두,100603
8809253230248,서광)종합마카로니(소,서광)종합마카로니(소,20,과자,2004,옛날과자,옛날과자,200401
8809544680622,"새우(재호,생새우71/90,900G*10)개",재호)생새우살7/90,08,수산냉동,0806,새우류,가공새우,080601
7790580254124,본오본블랑코450g,본오본블랑코450g,20,과자,2003,수입과자,수입과자,200301
8809315189675,c타입가정용충전기,c타입가정용충전기,25,생활잡화,2506,가전,가전,250601
8804905245403,1단 정사각찬합,1단 정사각찬합,24,주방잡화,2401,용기류,용기소품,240105
2100000652112,"음료기획(동아,데미소다,1.5L*2입,상온)개",동)데미소다기획,13,음료,1302,탄산음료,탄산대규격,130201
4000512364535,"수입과자(서광,트롤리상어모양구미,독일,200g)개",트롤리상어모양구미,20,과자,2003,수입과자,수입과자,200301
0041755000501,"수입음료(한국쥬맥스,랭거스,사과,449ml*12)개",랭거스 사과,13,음료,1301,과일음료,과즙소규격,130102
8801045935201,"만두(오뚜기,X.O,군,통새우,300g*2,냉동)개",오)X.O통새우군만두,10,냉동식품,1006,만두류,만두,100603
8801128503174,"컵라면(팔도,도시락,90g*24)개",팔도)도시락,19,면,1905,라면,큰컵,190506
8801492354624,"계육(하림,닭가슴,슬라이스,43g*15,냉장)개",하)닭가슴슬라이스43*,09,일배,0908,축육가공,햄,090804
8801052742052,"스프(청정원,우리쌀,양송이,60g*30)개",청정원)우리쌀양송이스프60g,18,조리가공,1802,대용식,스프,180202
8801056075002,"음료세트(델몬트,사랑가득3호,매,사,감,알,180ml*!2)개",델)사랑가득3호,13,음료,1305,음료기획,음료세트,130504
8801052036120,"간장(청정원,두번달여더진한,진간장,1.7L*8)개",청)두번달여더진한진간장1.7L,17,조미료,1707,장류,간장,170701
8801066052390,"미취급 떡갈비(대림,마늘숙성,스테이크,480g*10)개",대림)마늘숙성떡갈비,10,냉동식품,1002,간편조리,산적류,100205
8801042697270,"린스(태평양,미쟝센,안티에이징,680ml*6)개",미쟝센)안티에이징린스,21,H&BC,2102,헤어케어,린스,210201
8801252152149,크린)멀티탭3구T(스위치),크린)멀티탭3구T(스위,25,생활잡화,2505,전기용품,전기소품,250503
8801204202656,청우)그랑쉘사과,청우)그랑쉘사과,20,과자,2002,비스켓류,비스켓,200201
8809120940515,"주방소품(천성정밀,천성써빙집게,대)개",천성써빙집게,24,주방잡화,2402,조리용품,주방소품,240204
8809233270202,면파워(태명)280g,태명)면파워,17,조미료,1713,중식재료,파우더류,171304
205884,생율밤,생율밤,02,야채,0211,"기타,특수야채",특수야채,021103
8803712122723,"햄(목우촌,불에구운,김밥,130g*40,냉장)개",불에구운김밥햄(130g),09,일배,0908,축육가공,햄,090804
8804443600337,"반찬(한양,늘푸른뜨락,하늘초,1kg*10,냉장)개",한양)늘푸른뜨락하늘초,09,일배,0902,농산가공,절임류,090203
206621,수산,수산,06,선어,0603,선어,기타,060303
8801166234061,"생리대(좋은느낌,슬림날개,대형,12p)개",좋)슬림날개대형12p,23,제지류,2303,위생용품,생리대,230302
8801056096281,"과일캔(롯데,따봉,파인애플,820g*12)개",롯데)따봉파인애플,18,조리가공,1803,농산통조림,과일류,180301
2100000630110,"깐마늘(소분,100g당/특/팩/국산)","깐마늘(소분,100g당/특/팩/국산)",02,야채,0210,"향신,양념류",깐마늘(5kg/국산),021005
8809467033239,"묶)새우(하하,생,71-90,220g*10,베트남,냉동)개",하하)생새우70-90,08,수산냉동,0806,새우류,가공새우,080601
5902379731835,"수입과자(서광,초코렛칩엔크랜베리쿠키,100g*20)개",크랜베리쿠키,20,과자,2003,수입과자,수입과자,200301
6925843403266,"간장(화풍,미극선간장,중국양조,500ml*12입,상온)개","화풍)미극선간장,양조",17,조미료,1707,장류,간장,170701
207945,"수입우육(목심,국거리,불고기,냉동,호주산) 100g",수입 냉동 목심,03,축산,0305,수입우육,목심,030506
8804560777103,"잡곡(참좋은,율무,500g*15,국내산)",율무500g,05,양곡,0502,잡곡류,잡곡기타,050202
8801052993768,"고추장(청정원,태양초,진,5kg*2)개",청정원)진고추장5kg,17,조미료,1707,장류,고추장,170702
8809385510140,"대)냉동굴(태일,냉동굴,700g*10입,국내산)개",태일)냉동굴,08,수산냉동,0804,어패류,기타,080401
8801551102203,"부탄가스(영일,썬,부탄가스,4입*7)박스",B)썬부탄가스,24,주방잡화,2403,일회용품,부탄가스,240303
8801105915013,"과즙음료(해태음료,코코팜,망고코넛,1.5L)개",해)코코팜망고코넛,13,음료,1301,과일음료,과즙대규격,130101
8804905240781,타공집게 대,타공집게 대,24,주방잡화,2402,조리용품,주방소품,240204
200592,"곶감세트(box,국내산)","곶감세트(box,국내산)",01,청과,0109,감,곶감,010904
8801043053891,"스낵(농심,수미칩,마라소스,80g)개",농심수미칩마라소스,20,과자,2001,스낵류,스낵,200101
0093856990328,"과일캔(아시아,람부탄,565g*24)개",아시아)람부탄,18,조리가공,1803,농산통조림,과일류,180301
8016268001743,"소스(솔로몬,모데나,발사믹식초,크림,500ml*12,이탈리아)개",솔로몬)모데나발사믹식초크림,17,조미료,1710,양식재료,양식소스,171005
8809311399818,"수입맥주(싱가포르,타이거라거,캔,500ml*24)개",타이거라거캔,15,주류,1501,맥주,수입맥주,150103
8801047224464,"김(동원,들기름,식탁,(10매(5g)*20봉)*10)개",동원)들기름김20p,07,수산건식,0707,김,조미김,070703
8801114152614,"치킨너겟(풀무원,오리지널,동물복지,550g*12,냉동)개",풀)동물복지치킨너겟오리지널,10,냉동식품,1009,양념육,계육양념육,100901
8809122231536,적.백밀폐12호,적.백밀폐12호,24,주방잡화,2401,용기류,밀폐용기,240103
8801069182933,"유음료(남양,카와리치카라멜,250ml)개",남)카와리치카라멜250,12,유제품,1204,유음료,유음료,120404
8801019314667,"파이(해태,오예스,쿠키앤크림,12P,360g*10,6000류)개",해태)오예스쿠키앤크림,20,과자,2007,파이류,파이,200701
8801047114239,"수산캔(동원,참치,DHA,250g*36)개",동원)DHA참치250g,18,조리가공,1804,수산통조림,참치,180406
8802061003141,ELC빨래집게(중형),ELC빨래집게(중형),25,생활잡화,2503,세탁용품,건조용품,250301
8801114308226,풀무원김밥김20G,풀무원김밥김20G,07,수산건식,0707,김,재래김,070702
8801075010961,"고추장(사조해표,순창궁,태양초,3kg*4)개",사조)순창궁태양초고추장3kg,17,조미료,1707,장류,고추장,170702
8809389182299,"칼(도루코,뉴클래식라이트셰프식도,180mm)개",도루코뉴클래식셰프식도,24,주방잡화,2402,조리용품,조리도구,240203
8803733181525,"밀폐용기(락앤락,HPL815M.클래식,850ml)개",락앤락HPL815M밀폐,24,주방잡화,2401,용기류,밀폐용기,240103
8801052401294,"스프(청정원,양송이,1kg*10)개",청정원)신양송이수프1kg,18,조리가공,1802,대용식,스프,180202
8809406952676,서)하트벨,서)하트밸,20,과자,2006,"캔디,껌,초콜릿",캔디,200603
2100000643325,"주꾸미(씨케이,매운맛,양념주꾸미,500g*20입)개",씨)양념주꾸미매운맛,08,수산냉동,0809,가공수산,기타,080901
2100000439591,"묶)빵가루(효동,고소한,건식,8Kg)개",고소한빵가루8kg,18,조리가공,1801,분말가공,제빵믹스,180105
8809183771217,"후라이팬(삼성알미늄,후라이팬,26cm)개",후라이팬26cm,24,주방잡화,2402,조리용품,"후라이팬,불판",240206
8809346130714,"주방소품(맛디아,삼베면주머니,중)개",맛디아삼베면주머니(중),24,주방잡화,2402,조리용품,조리도구,240203
