{'gpu': '1', 'ep': 2000, 'bth': 1024, 'lr': 1e-05, 'save': 'example_test', 'emdim': 32}
epoch : 1805, 	 loss : 24.172858223319054 	 accuracy : 97.9580966% 
epoch : 1810, 	 loss : 24.20741419494152 	 accuracy : 97.9658647% 
epoch : 1815, 	 loss : 24.197713971138 	 accuracy : 97.9292436% 
epoch : 1820, 	 loss : 24.208782970905304 	 accuracy : 97.9558771% 
epoch : 1825, 	 loss : 24.14851626753807 	 accuracy : 97.9580966% 
epoch : 1830, 	 loss : 24.179747760295868 	 accuracy : 97.9270241% 
epoch : 1835, 	 loss : 24.17301231622696 	 accuracy : 97.9691939% 
epoch : 1840, 	 loss : 24.15473571419716 	 accuracy : 97.9592063% 
epoch : 1845, 	 loss : 24.143681794404984 	 accuracy : 97.9703036% 
epoch : 1850, 	 loss : 24.13330966234207 	 accuracy : 97.9780717% 
epoch : 1855, 	 loss : 24.198045805096626 	 accuracy : 97.9836204% 
epoch : 1860, 	 loss : 24.198250472545624 	 accuracy : 97.9769620% 
epoch : 1865, 	 loss : 24.0913877338171 	 accuracy : 97.9858398% 
epoch : 1870, 	 loss : 24.112184569239616 	 accuracy : 97.9758523% 
epoch : 1875, 	 loss : 24.16099441051483 	 accuracy : 97.9481090% 
epoch : 1880, 	 loss : 24.137608289718628 	 accuracy : 97.9869496% 
epoch : 1885, 	 loss : 24.15216401219368 	 accuracy : 97.9691939% 
epoch : 1890, 	 loss : 24.16306634247303 	 accuracy : 97.9958274% 
epoch : 1895, 	 loss : 24.132523953914642 	 accuracy : 97.9991566% 
epoch : 1900, 	 loss : 24.138741239905357 	 accuracy : 97.9969371% 
epoch : 1905, 	 loss : 24.117663621902466 	 accuracy : 98.0013761% 
epoch : 1910, 	 loss : 24.137995660305023 	 accuracy : 98.0091442% 
epoch : 1915, 	 loss : 24.138645201921463 	 accuracy : 98.0024858% 
epoch : 1920, 	 loss : 24.125625014305115 	 accuracy : 98.0158026% 
epoch : 1925, 	 loss : 24.15523898601532 	 accuracy : 98.0058150% 
epoch : 1930, 	 loss : 24.141354203224182 	 accuracy : 98.0257901% 
epoch : 1935, 	 loss : 24.164670512080193 	 accuracy : 98.0169123% 
epoch : 1940, 	 loss : 24.14271119236946 	 accuracy : 97.9758523% 
epoch : 1945, 	 loss : 24.104014068841934 	 accuracy : 98.0213512% 
epoch : 1950, 	 loss : 24.167095512151718 	 accuracy : 98.0113636% 
epoch : 1955, 	 loss : 24.184576332569122 	 accuracy : 97.9969371% 
epoch : 1960, 	 loss : 24.151447981595993 	 accuracy : 98.0291193% 
epoch : 1965, 	 loss : 24.15161082148552 	 accuracy : 98.0268999% 
epoch : 1970, 	 loss : 24.098129957914352 	 accuracy : 98.0113636% 
epoch : 1975, 	 loss : 24.10716313123703 	 accuracy : 98.0502042% 
epoch : 1980, 	 loss : 24.135026842355728 	 accuracy : 98.0368874% 
epoch : 1985, 	 loss : 24.05278342962265 	 accuracy : 98.0413263% 
epoch : 1990, 	 loss : 24.086849555373192 	 accuracy : 98.0546431% 
epoch : 1995, 	 loss : 24.089307129383087 	 accuracy : 98.0446555% 
